panel_id,parent_drawing_key,split,phase,batch,panel_index,panel_count,split_method,panel_png_path,panel_bbox_cad,parent_normalized_json_path,parent_topology_v0_json_path,topology_v1_panel_json_path,status,error,panel_entity_count,base_segment_count,split_segment_count,intersection_count,split_event_count,split_short_segments,v1_node_count,v1_edge_count,v1_net_count,v1_isolated_edge_ratio,v1_largest_net_edge_ratio,effective_endpoint_tolerance,quality_flags,severity,anomaly_type,suggested_action,model_review_label,model_confidence,model_needs_human_review,model_reason,model_visible_cues,topology_panel_v1_review_label,topology_panel_v1_review_comment,topology_panel_v1_reviewed,topology_panel_v1_accepted,topology_panel_v1_exclude_reason,topology_panel_v1_policy_decision,topology_panel_v1_policy_exclude_reason,v1_5_candidate_score,v1_5_candidate_bucket,v1_5_candidate_reasons,v1_5_target_task,agentic_annotation_status,agentic_phase,agentic_split,agentic_panel_png_path,agentic_topology_v1_panel_json_path,agentic_v1_5_candidate_score,agentic_v1_5_candidate_bucket,agentic_known_policy_decision,agentic_known_review_label,agentic_consensus_label,agentic_consensus_decision,agentic_consensus_confidence,agentic_agreement_count,agentic_agent_count,agentic_reason
_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管)#panel_000,_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-1温度元件电缆保护及连接图(断开式、钢管).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管)#panel_000.topology.v1.json,ok,,154,53,60,5,8,0,70,56,24,0.3214,0.1786,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,needs_panel_split,0.92,True,The panel includes multiple visually independent regions that should be split apart to isolate the actual topology diagram from non-diagram content.,Top title block region with document standard and drawing name; Left note section with explanatory text unrelated to the topology diagram; Central small cable connection topology diagram; Bottom installation material list table region,bad_geometry,model: The panel includes multiple visually independent regions that should be split apart to isolate the actual topology diagram from non-diagram content.,True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-1温度元件电缆保护及连接图(断开式、钢管).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-1温度元件电缆保护及连接图(断开式、钢管)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽)#panel_000,_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽),test,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-20变送器铠装电缆保护及连接图(汇线槽).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽)#panel_000.topology.v1.json,ok,,142,40,44,2,4,0,62,44,22,0.4091,0.25,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,needs_panel_split,0.92,True,"The panel contains multiple visually independent, separated regions including non-diagram content that must be split prior to topology graph processing.","Distinct separated regions: title block, notes section, right-hand tag table, middle wiring diagram, bottom installation material table; Non-topology content (tables, plain text notes) occupies more than half the panel area separate from the wiring diagram",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,test,datas/qa_and_png/P3_oda_output/HK12-20变送器铠装电缆保护及连接图(汇线槽).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-20变送器铠装电缆保护及连接图(汇线槽)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管).#panel_000,_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管).,train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-2变送器电缆保护及连接图(断开式、钢管)..png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管)..normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管)..topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管).#panel_000.topology.v1.json,ok,,146,39,45,5,6,0,60,43,24,0.4651,0.2326,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,needs_panel_split,0.9,True,The panel contains multiple distinct visually independent regions that must be split before valid topology graph extraction can be performed,Top standard title/header block region; Central multi-language annotation note section; Small single transmitter cable connection diagram; Bottom tabular installation material list,bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-2变送器电缆保护及连接图(断开式、钢管)..png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-2变送器电缆保护及连接图(断开式、钢管).#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二)#panel_000,_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二)#panel_000.topology.v1.json,ok,,145,28,28,0,0,0,44,28,21,0.7143,0.2857,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.95,True,"The panel only contains title block metadata and an installation material table, with no actual wiring or topology diagram content.","Upper section is standard CAD drawing title block information; Lower section is a structured installation material list table, no topology linework is present",bad_geometry,"model: The panel only contains title block metadata and an installation material table, with no actual wiring or topology diagram content.",True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-38B调节阀电缆保护及连接图(防爆密封接头、挠性管、压接式)  (二)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管).#panel_000,_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管).,test,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-3其它类仪表电缆保护及连接图(断开式、钢管)..png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管)..normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管)..topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管).#panel_000.topology.v1.json,ok,,145,39,45,5,6,0,60,43,24,0.4651,0.2326,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,needs_panel_split,0.9,True,The panel contains multiple independent distinct content regions that require splitting before topology graph generation.,Top title block section; Left explanatory notes section; Central small wiring diagram; Bottom installation material list table,bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,test,datas/qa_and_png/P3_oda_output/HK12-3其它类仪表电缆保护及连接图(断开式、钢管)..png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-3其它类仪表电缆保护及连接图(断开式、钢管).#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二)#panel_000,_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二),val,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二)#panel_000.topology.v1.json,ok,,161,31,31,0,0,0,49,31,23,0.6774,0.2581,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.98,True,"The panel only contains title block metadata and an installation material list table, with no wiring/topology graph content.","Bottom of panel is full installation material list table; No topology lines, symbols or wiring diagram elements present in the drawing region; Top section only holds diagram title and sheet metadata",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,val,datas/qa_and_png/P3_oda_output/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-40B二位式阀电缆保护及连接图(防爆密封接头、挠性管、压接式)(二)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000,_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).png,"2.0,3.1,212.1,300.2",outputs/normalized_geometry/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000.topology.v1.json,ok,,150,27,27,0,0,0,44,27,21,0.7037,0.2222,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.92,True,"The panel only contains title metadata blocks and an installation material table, with no valid wiring/topology diagram content present.","Bottom area is dedicated to installation material list table; Top area only has drawing title, standard metadata and empty tag number table; No visible connection lines, device symbols or topology graph elements present in the panel",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-51B调节阀电缆保护及连接图(浇封式接头、挠性管、压接式) (二)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一)#panel_000,_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一),val,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一)#panel_000.topology.v1.json,ok,,148,39,45,5,6,0,60,43,24,0.4651,0.2326,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,needs_panel_split,0.9,True,"The panel contains multiple visually independent regions including title block, notes section, tag table, connection diagram, and material list table that must be split apart before topology graph generation.","Multiple distinct separated content regions are visible (title, notes, diagram, 2 tables); High isolated edge ratio of 0.465 caused by non-diagram segments included in topology data",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,val,datas/qa_and_png/P3_oda_output/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-5调节阀电缆保护及连接图(断开式、钢管)(一)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000,_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000.topology.v1.json,ok,,145,28,28,0,0,0,44,28,21,0.7143,0.2857,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.95,True,"Panel contains only title block and installation material table, no visible wiring/topology diagram content is present.","Upper section is CAD title block with no drawing elements; Lower section is tabular BOM/material list; Central area is completely blank, no connection lines or device symbols exist",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-63B调节阀电缆保护及连接图(防水密封接头、挠性管、压接式) (二)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二)#panel_000,_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二),test,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二).png,"131.5,79.7,341.6,376.8",outputs/normalized_geometry/_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二)#panel_000.topology.v1.json,ok,,162,32,32,0,0,0,49,32,23,0.625,0.25,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,not_topology_target,0.98,True,"The panel only contains document title block, standard metadata, and installation material list, with no actual wiring/topology diagram content.","Installation material list table occupies lower panel area; Main drawing area is blank with no topology lines, nodes or components; Top section only has document header and standard specification info",bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,test,datas/qa_and_png/P3_oda_output/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-65B二位式阀电缆保护及连接图(防水密封接头、挠性管、压接式)(二)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管)#panel_000,_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管),train,P3,_P3_staging_batch2,0,1,full,datas/qa_and_png/P3_oda_output/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管).png,"131.6,79.6,341.7,376.7",outputs/normalized_geometry/_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管).normalized.json,outputs/topology_graph/_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管)#panel_000.topology.v1.json,ok,,179,47,55,5,8,0,76,53,29,0.434,0.1509,0.1819,high_isolated_ratio,medium,high_isolated_ratio,Review endpoint merge tolerance or geometry fragmentation.,needs_panel_split,0.9,True,"Panel contains multiple independent regions including title blocks, notes, a wiring diagram, and two separate tables that must be split prior to topology graph generation.",Top header with title/standard info blocks; Upper middle bilingual text notes section; Small transmitter wiring diagram in center; Right side position tag table; Bottom installation material list table,bad_geometry,,True,False,bad_geometry,badcase,bad_geometry,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_isolated_ratio;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管).png,outputs/topology_panel_v1/_P3_staging_batch2/HK12-67保温(护)箱内变送器电缆保护及连接图(断开式、钢管)#panel_000.topology.v1.json,28,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
_P3_staging_batch3/商场照明动力总接线图#panel_000,_P3_staging_batch3/商场照明动力总接线图,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/商场照明动力总接线图.png,"118008617.1838,18937135.3858,118556289.4512,19433838.2863",outputs/normalized_geometry/_P3_staging_batch3/商场照明动力总接线图.normalized.json,outputs/topology_graph/_P3_staging_batch3/商场照明动力总接线图.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/商场照明动力总接线图#panel_000.topology.v1.json,ok,,14075,7412,11847,3346,5325,719,12945,11785,2040,0.1027,0.0465,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.99,True,"The image contains 7 visually independent, separated wiring diagram panels that must be split into individual units before topology graph generation.","Multiple bordered distinct diagram panels separated by white space; Each panel corresponds to different building floor electrical wiring (B2, B1, 1F to 6F); Each panel has independent notes and title information",needs_panel_split,"model: The image contains 7 visually independent, separated wiring diagram panels that must be split into individual units before topology graph generation.",True,False,needs_panel_split,badcase,multi_subfigure_badcase,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_fragmentation;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/商场照明动力总接线图.png,outputs/topology_panel_v1/_P3_staging_batch3/商场照明动力总接线图#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000,_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com,train,P3,_P3_staging_batch3,0,1,full,datas/qa_and_png/P3_oda_output/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.png,"-330889.2848,-344371.9932,358598.6735,205985.7762",outputs/normalized_geometry/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.normalized.json,outputs/topology_graph/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000.topology.v1.json,ok,,16255,12948,24213,8436,13092,209,23030,24066,2477,0.0312,0.0233,1.0,high_fragmentation,medium,high_fragmentation,Review as a candidate for terminal anchors or line-merge improvements.,needs_panel_split,0.99,True,"The input image contains multiple distinct, visually separated independent sub-diagrams that must be split into individual panels before topology graph processing.","Multiple framed discrete drawing regions are spread across the full sheet; Each sub-region contains independent electrical schematics, tables, or construction drawings with no shared topology between adjacent sub-panels",needs_panel_split,"model: The input image contains multiple distinct, visually separated independent sub-diagrams that must be split into individual panels before topology graph processing.",True,False,needs_panel_split,badcase,multi_subfigure_badcase,28,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;positive_graph_counts;quality_flags:high_fragmentation;known_badcase,clean_single_panel_topology,pending,P3,train,datas/qa_and_png/P3_oda_output/某化工厂10KV供电系统全套电气图纸wm666.taobao.com.png,outputs/topology_panel_v1/_P3_staging_batch3/某化工厂10KV供电系统全套电气图纸wm666.taobao.com#panel_000.topology.v1.json,28,negative_control_badcase,badcase,needs_panel_split,reject_multi_subfigure,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: multi-subfigure
_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_001,_P3_staging_batch1/11(RCS-9661B背面接线图(四)),val,P3,_P3_staging_batch1,1,3,image_components,outputs/panels/P3/P3_staging_batch1__11(RCS-9661B背面接线图(四))__panel_001.png,"45.1961,150.6921,273.3367,203.0101",outputs/normalized_geometry/_P3_staging_batch1/11(RCS-9661B背面接线图(四)).normalized.json,outputs/topology_graph/_P3_staging_batch1/11(RCS-9661B背面接线图(四)).topology.v0.json,outputs/topology_panel_v1/_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_001.topology.v1.json,ok,,33,30,59,29,29,0,60,59,1,0.0,1.0,0.117,dominant_component,low,dominant_component,Spot-check whether the graph is over-connected.,not_topology_target,0.9,True,"The panel is a tabular terminal connection assignment table, not a line-based wiring/topology graph target.","Structured grid table format with no visible connecting wiring lines; Content only includes terminal position labels, signal category labels, and connection reference tags",not_topology_target,"model: The panel is a tabular terminal connection assignment table, not a line-based wiring/topology graph target.",True,False,not_topology_target,badcase,not_topology_target,24,negative_control_badcase,status_ok;image_exists;graph_exists;positive_graph_counts;small_net_count;low_isolated_edge_ratio;dominant_connected_component;quality_flags:dominant_component;known_badcase,clean_single_panel_topology,pending,P3,val,outputs/panels/P3/P3_staging_batch1__11(RCS-9661B背面接线图(四))__panel_001.png,outputs/topology_panel_v1/_P3_staging_batch1/11(RCS-9661B背面接线图(四))#panel_001.topology.v1.json,24,negative_control_badcase,badcase,not_topology_target,reject_not_topology,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: not topology target
_P2_staging/变电所、配电所 (gb4728_11_1.3-1)#panel_000,_P2_staging/变电所、配电所 (gb4728_11_1.3-1),train,P2,_P2_staging,0,1,full,datas/qa_and_png/P2_oda_output/变电所、配电所 (gb4728_11_1.3-1).png,"494.2153,-233.2141,501.7153,-225.7141",outputs/normalized_geometry/_P2_staging/变电所、配电所 (gb4728_11_1.3-1).normalized.json,outputs/topology_graph/_P2_staging/变电所、配电所 (gb4728_11_1.3-1).topology.v0.json,outputs/topology_panel_v1/_P2_staging/变电所、配电所 (gb4728_11_1.3-1)#panel_000.topology.v1.json,ok,,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0053,no_edges;no_nets,high,no_edges_or_no_nets,Check whether this panel is not a topology target or uses unsupported geometry types.,bad_geometry,0.98,True,"The panel has no detectable topology elements, is effectively blank, and cannot be used for topology graph extraction.","No visible wiring, symbols, or topology diagram content; All v1 node, edge, and net counts are 0; Quality flags indicate no edges or nets are present",bad_geometry,"model: The panel has no detectable topology elements, is effectively blank, and cannot be used for topology graph extraction.",True,False,bad_geometry,badcase,bad_geometry,20,negative_control_badcase,status_ok;single_full_panel;one_panel;image_exists;graph_exists;small_net_count;low_isolated_edge_ratio;quality_flags:no_edges;no_nets;known_badcase,clean_single_panel_topology,pending,P2,train,datas/qa_and_png/P2_oda_output/变电所、配电所 (gb4728_11_1.3-1).png,outputs/topology_panel_v1/_P2_staging/变电所、配电所 (gb4728_11_1.3-1)#panel_000.topology.v1.json,20,negative_control_badcase,badcase,bad_geometry,reject_bad_geometry,auto_reject,0.98,1,1,policy_rule completed missing row: known policy badcase: bad geometry
