drawing_key,drawing_id,phase,batch,split,watermark_candidate,watermark_confidence,metadata_hits,json_text_hits,text_entity_count,json_error,raw_json_path,png_path
_P2_staging/10KV变电所0.4KV低压柜布置图wm666.taobao.com,10KV变电所0.4KV低压柜布置图wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,66,,datas/raw_json/_P2_staging/10KV变电所0.4KV低压柜布置图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/10KV变电所0.4KV低压柜布置图wm666.taobao.com.png
_P2_staging/10KV变电站电气图wm666.taobao.com,10KV变电站电气图wm666.taobao.com,P2,_P2_staging,test,True,medium,taobao;wm666,,4395,,datas/raw_json/_P2_staging/10KV变电站电气图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/10KV变电站电气图wm666.taobao.com.png
_P2_staging/10kv变电站全套wm666.taobao.com,10kv变电站全套wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1998,,datas/raw_json/_P2_staging/10kv变电站全套wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/10kv变电站全套wm666.taobao.com.png
_P2_staging/14-220kV场地平面布置图wm666.taobao.com,14-220kV场地平面布置图wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,422,,datas/raw_json/_P2_staging/14-220kV场地平面布置图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/14-220kV场地平面布置图wm666.taobao.com.png
_P2_staging/1B1变电所低压系统,1B1变电所低压系统,P2,_P2_staging,train,True,high,,图库;星欣,204,,datas/raw_json/_P2_staging/1B1变电所低压系统.json,datas/qa_and_png/P2_oda_output/1B1变电所低压系统.png
_P2_staging/1B2变电所低压系统,1B2变电所低压系统,P2,_P2_staging,train,True,high,,图库;星欣,327,,datas/raw_json/_P2_staging/1B2变电所低压系统.json,datas/qa_and_png/P2_oda_output/1B2变电所低压系统.png
_P2_staging/220KV出线断面图wm666.taobao.com,220KV出线断面图wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,201,,datas/raw_json/_P2_staging/220KV出线断面图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220KV出线断面图wm666.taobao.com.png
_P2_staging/220KV变电站一次结线图wm666.taobao.com,220KV变电站一次结线图wm666.taobao.com,P2,_P2_staging,test,True,medium,taobao;wm666,,329,,datas/raw_json/_P2_staging/220KV变电站一次结线图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220KV变电站一次结线图wm666.taobao.com.png
_P2_staging/220KV变电站全套图纸wm666.taobao.com,220KV变电站全套图纸wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,5419,,datas/raw_json/_P2_staging/220KV变电站全套图纸wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220KV变电站全套图纸wm666.taobao.com.png
_P2_staging/220kV PRC15C-415母线保护屏端子排(B066-500-26)wm666.taobao.com,220kV PRC15C-415母线保护屏端子排(B066-500-26)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1657,,datas/raw_json/_P2_staging/220kV PRC15C-415母线保护屏端子排(B066-500-26)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV PRC15C-415母线保护屏端子排(B066-500-26)wm666.taobao.com.png
_P2_staging/220kV 旁路控制信号回路(B066-500-1705)wm666.taobao.com,220kV 旁路控制信号回路(B066-500-1705)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1460,,datas/raw_json/_P2_staging/220kV 旁路控制信号回路(B066-500-1705)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV 旁路控制信号回路(B066-500-1705)wm666.taobao.com.png
"_P2_staging/220kVI,III分段断路器控制信号回路(B066-500-0604)wm666.taobao.com","220kVI,III分段断路器控制信号回路(B066-500-0604)wm666.taobao.com",P2,_P2_staging,val,True,medium,taobao;wm666,,680,,"datas/raw_json/_P2_staging/220kVI,III分段断路器控制信号回路(B066-500-0604)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,III分段断路器控制信号回路(B066-500-0604)wm666.taobao.com.png"
"_P2_staging/220kVI,III分段断路器端子箱二次安装接线图(B066-500-1810)wm666.taobao.com","220kVI,III分段断路器端子箱二次安装接线图(B066-500-1810)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,1091,,"datas/raw_json/_P2_staging/220kVI,III分段断路器端子箱二次安装接线图(B066-500-1810)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,III分段断路器端子箱二次安装接线图(B066-500-1810)wm666.taobao.com.png"
"_P2_staging/220kVI,III分段示意图及电流电压回路(B066-500-0603)wm666.taobao.com","220kVI,III分段示意图及电流电压回路(B066-500-0603)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,106,,"datas/raw_json/_P2_staging/220kVI,III分段示意图及电流电压回路(B066-500-0603)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,III分段示意图及电流电压回路(B066-500-0603)wm666.taobao.com.png"
"_P2_staging/220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com","220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,608,,"datas/raw_json/_P2_staging/220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,III分段隔离开关在监控柜上的端子排(B066-500-1721)wm666.taobao.com.png"
"_P2_staging/220kVI,III分段隔离开关控制信号回路(B066-500-1706)wm666.taobao.com","220kVI,III分段隔离开关控制信号回路(B066-500-1706)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,370,,"datas/raw_json/_P2_staging/220kVI,III分段隔离开关控制信号回路(B066-500-1706)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,III分段隔离开关控制信号回路(B066-500-1706)wm666.taobao.com.png"
"_P2_staging/220kVI,II段母线PT二次安装接线图(B066-500-1811)wm666.taobao.com","220kVI,II段母线PT二次安装接线图(B066-500-1811)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,1501,,"datas/raw_json/_P2_staging/220kVI,II段母线PT二次安装接线图(B066-500-1811)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,II段母线PT二次安装接线图(B066-500-1811)wm666.taobao.com.png"
"_P2_staging/220kVI,II段母线PT控制信号回路(B066-500-1709)wm666.taobao.com","220kVI,II段母线PT控制信号回路(B066-500-1709)wm666.taobao.com",P2,_P2_staging,test,True,medium,taobao;wm666,,814,,"datas/raw_json/_P2_staging/220kVI,II段母线PT控制信号回路(B066-500-1709)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,II段母线PT控制信号回路(B066-500-1709)wm666.taobao.com.png"
"_P2_staging/220kVI,II母联在操作柜上的端子排(B066-500-1722)wm666.taobao.com","220kVI,II母联在操作柜上的端子排(B066-500-1722)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,470,,"datas/raw_json/_P2_staging/220kVI,II母联在操作柜上的端子排(B066-500-1722)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,II母联在操作柜上的端子排(B066-500-1722)wm666.taobao.com.png"
"_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com","220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com",P2,_P2_staging,val,True,medium,taobao;wm666,,656,,"datas/raw_json/_P2_staging/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,II母联在监控柜上的端子排(B066-500-1723)wm666.taobao.com.png"
"_P2_staging/220kVI,II母联控制信号回路(B066-500-1708)wm666.taobao.com","220kVI,II母联控制信号回路(B066-500-1708)wm666.taobao.com",P2,_P2_staging,val,True,medium,taobao;wm666,,681,,"datas/raw_json/_P2_staging/220kVI,II母联控制信号回路(B066-500-1708)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,II母联控制信号回路(B066-500-1708)wm666.taobao.com.png"
"_P2_staging/220kVI,II母联断路器控制柜端子排(B066-500-1808)wm666.taobao.com","220kVI,II母联断路器控制柜端子排(B066-500-1808)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,656,,"datas/raw_json/_P2_staging/220kVI,II母联断路器控制柜端子排(B066-500-1808)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,II母联断路器控制柜端子排(B066-500-1808)wm666.taobao.com.png"
"_P2_staging/220kVI,II母联断路器操作机构内部电缆联系图(B066-500-1809)wm666.taobao.com","220kVI,II母联断路器操作机构内部电缆联系图(B066-500-1809)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,404,,"datas/raw_json/_P2_staging/220kVI,II母联断路器操作机构内部电缆联系图(B066-500-1809)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,II母联断路器操作机构内部电缆联系图(B066-500-1809)wm666.taobao.com.png"
"_P2_staging/220kVI,II母联断路器端子箱二次安装接线图(B066-500-1807)wm666.taobao.com","220kVI,II母联断路器端子箱二次安装接线图(B066-500-1807)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,1237,,"datas/raw_json/_P2_staging/220kVI,II母联断路器端子箱二次安装接线图(B066-500-1807)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,II母联断路器端子箱二次安装接线图(B066-500-1807)wm666.taobao.com.png"
"_P2_staging/220kVI,II母联示意图及电流电压回路(B066-500-1707)wm666.taobao.com","220kVI,II母联示意图及电流电压回路(B066-500-1707)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,210,,"datas/raw_json/_P2_staging/220kVI,II母联示意图及电流电压回路(B066-500-1707)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVI,II母联示意图及电流电压回路(B066-500-1707)wm666.taobao.com.png"
"_P2_staging/220kVII,III母联控制信号回路(B066-500-0602)wm666.taobao.com","220kVII,III母联控制信号回路(B066-500-0602)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,662,,"datas/raw_json/_P2_staging/220kVII,III母联控制信号回路(B066-500-0602)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVII,III母联控制信号回路(B066-500-0602)wm666.taobao.com.png"
"_P2_staging/220kVII,III母联示意图及电流电压回路(B066-500-0601)wm666.taobao.com","220kVII,III母联示意图及电流电压回路(B066-500-0601)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,104,,"datas/raw_json/_P2_staging/220kVII,III母联示意图及电流电压回路(B066-500-0601)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kVII,III母联示意图及电流电压回路(B066-500-0601)wm666.taobao.com.png"
_P2_staging/220kVIII段母线PT二次安装接线图(B066-500-1812)wm666.taobao.com,220kVIII段母线PT二次安装接线图(B066-500-1812)wm666.taobao.com,P2,_P2_staging,val,True,medium,taobao;wm666,,1211,,datas/raw_json/_P2_staging/220kVIII段母线PT二次安装接线图(B066-500-1812)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kVIII段母线PT二次安装接线图(B066-500-1812)wm666.taobao.com.png
_P2_staging/220kVIII段母线PT控制信号回路(B066-500-1710)wm666.taobao.com,220kVIII段母线PT控制信号回路(B066-500-1710)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,575,,datas/raw_json/_P2_staging/220kVIII段母线PT控制信号回路(B066-500-1710)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kVIII段母线PT控制信号回路(B066-500-1710)wm666.taobao.com.png
_P2_staging/220kV分段断路器端子箱二次安装接线图(B066-500-0610)wm666.taobao.com,220kV分段断路器端子箱二次安装接线图(B066-500-0610)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1218,,datas/raw_json/_P2_staging/220kV分段断路器端子箱二次安装接线图(B066-500-0610)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV分段断路器端子箱二次安装接线图(B066-500-0610)wm666.taobao.com.png
_P2_staging/220kV变电站总体布置图wm666.taobao.com,220kV变电站总体布置图wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,445,,datas/raw_json/_P2_staging/220kV变电站总体布置图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV变电站总体布置图wm666.taobao.com.png
_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com,220kV总降站电气一次设计图纸wm666.taobao.com,P2,_P2_staging,val,True,medium,taobao;wm666,,1780,,datas/raw_json/_P2_staging/220kV总降站电气一次设计图纸wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV总降站电气一次设计图纸wm666.taobao.com.png
"_P2_staging/220kV故障录波,母线保护,保护管理机在监控柜上的端子排(B066-500-1729)wm666.taobao.com","220kV故障录波,母线保护,保护管理机在监控柜上的端子排(B066-500-1729)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,728,,"datas/raw_json/_P2_staging/220kV故障录波,母线保护,保护管理机在监控柜上的端子排(B066-500-1729)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kV故障录波,母线保护,保护管理机在监控柜上的端子排(B066-500-1729)wm666.taobao.com.png"
_P2_staging/220kV旁路PLP02-29SP保护屏端子排(B066-500-1720)wm666.taobao.com,220kV旁路PLP02-29SP保护屏端子排(B066-500-1720)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,2156,,datas/raw_json/_P2_staging/220kV旁路PLP02-29SP保护屏端子排(B066-500-1720)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV旁路PLP02-29SP保护屏端子排(B066-500-1720)wm666.taobao.com.png
_P2_staging/220kV旁路在电度表上的端子排(B066-500-1718)wm666.taobao.com,220kV旁路在电度表上的端子排(B066-500-1718)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,100,,datas/raw_json/_P2_staging/220kV旁路在电度表上的端子排(B066-500-1718)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV旁路在电度表上的端子排(B066-500-1718)wm666.taobao.com.png
_P2_staging/220kV旁路在监控柜上的端子排(B066-500-1719)wm666.taobao.com,220kV旁路在监控柜上的端子排(B066-500-1719)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,834,,datas/raw_json/_P2_staging/220kV旁路在监控柜上的端子排(B066-500-1719)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV旁路在监控柜上的端子排(B066-500-1719)wm666.taobao.com.png
_P2_staging/220kV旁路断路器控制柜端子排(B066-500-1805)wm666.taobao.com,220kV旁路断路器控制柜端子排(B066-500-1805)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1320,,datas/raw_json/_P2_staging/220kV旁路断路器控制柜端子排(B066-500-1805)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV旁路断路器控制柜端子排(B066-500-1805)wm666.taobao.com.png
_P2_staging/220kV旁路断路器操作机构内部电缆联系图(B066-500-1806)wm666.taobao.com,220kV旁路断路器操作机构内部电缆联系图(B066-500-1806)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1044,,datas/raw_json/_P2_staging/220kV旁路断路器操作机构内部电缆联系图(B066-500-1806)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV旁路断路器操作机构内部电缆联系图(B066-500-1806)wm666.taobao.com.png
_P2_staging/220kV旁路断路器端子箱二次安装接线图(B066-500-1804)wm666.taobao.com,220kV旁路断路器端子箱二次安装接线图(B066-500-1804)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1676,,datas/raw_json/_P2_staging/220kV旁路断路器端子箱二次安装接线图(B066-500-1804)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV旁路断路器端子箱二次安装接线图(B066-500-1804)wm666.taobao.com.png
_P2_staging/220kV旁路示意图及电流电压回路(B066-500-1704)wm666.taobao.com,220kV旁路示意图及电流电压回路(B066-500-1704)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,569,,datas/raw_json/_P2_staging/220kV旁路示意图及电流电压回路(B066-500-1704)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV旁路示意图及电流电压回路(B066-500-1704)wm666.taobao.com.png
_P2_staging/220kV母线PT在#6监控柜上的端子排(B066-500-1724)wm666.taobao.com,220kV母线PT在#6监控柜上的端子排(B066-500-1724)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,934,,datas/raw_json/_P2_staging/220kV母线PT在#6监控柜上的端子排(B066-500-1724)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV母线PT在#6监控柜上的端子排(B066-500-1724)wm666.taobao.com.png
_P2_staging/220kV母线PT在PT并列柜上的端子排(B066-500-1725)wm666.taobao.com,220kV母线PT在PT并列柜上的端子排(B066-500-1725)wm666.taobao.com,P2,_P2_staging,val,True,medium,taobao;wm666,,844,,datas/raw_json/_P2_staging/220kV母线PT在PT并列柜上的端子排(B066-500-1725)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV母线PT在PT并列柜上的端子排(B066-500-1725)wm666.taobao.com.png
_P2_staging/220kV母线保护屏BP-2B端子排(B066-500-0607)wm666.taobao.com,220kV母线保护屏BP-2B端子排(B066-500-0607)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,3406,,datas/raw_json/_P2_staging/220kV母线保护屏BP-2B端子排(B066-500-0607)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV母线保护屏BP-2B端子排(B066-500-0607)wm666.taobao.com.png
_P2_staging/220kV母线保护屏PRC15CD-421C端子排(B066-500-0608)wm666.taobao.com,220kV母线保护屏PRC15CD-421C端子排(B066-500-0608)wm666.taobao.com,P2,_P2_staging,val,True,medium,taobao;wm666,,1571,,datas/raw_json/_P2_staging/220kV母线保护屏PRC15CD-421C端子排(B066-500-0608)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV母线保护屏PRC15CD-421C端子排(B066-500-0608)wm666.taobao.com.png
_P2_staging/220kV母线保护电源及信号回路(B066-500-1711)wm666.taobao.com,220kV母线保护电源及信号回路(B066-500-1711)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,312,,datas/raw_json/_P2_staging/220kV母线保护电源及信号回路(B066-500-1711)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV母线保护电源及信号回路(B066-500-1711)wm666.taobao.com.png
"_P2_staging/220kV母联,分段在母联操作屏上的端子排(B066-500-0605)wm666.taobao.com","220kV母联,分段在母联操作屏上的端子排(B066-500-0605)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,924,,"datas/raw_json/_P2_staging/220kV母联,分段在母联操作屏上的端子排(B066-500-0605)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kV母联,分段在母联操作屏上的端子排(B066-500-0605)wm666.taobao.com.png"
"_P2_staging/220kV母联,分段在监控柜上的端子排(B066-500-0606)wm666.taobao.com","220kV母联,分段在监控柜上的端子排(B066-500-0606)wm666.taobao.com",P2,_P2_staging,test,True,medium,taobao;wm666,,1483,,"datas/raw_json/_P2_staging/220kV母联,分段在监控柜上的端子排(B066-500-0606)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kV母联,分段在监控柜上的端子排(B066-500-0606)wm666.taobao.com.png"
_P2_staging/220kV母联及分段断路器汇控柜安装接线图(B066-500-0611)wm666.taobao.com,220kV母联及分段断路器汇控柜安装接线图(B066-500-0611)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,551,,datas/raw_json/_P2_staging/220kV母联及分段断路器汇控柜安装接线图(B066-500-0611)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV母联及分段断路器汇控柜安装接线图(B066-500-0611)wm666.taobao.com.png
_P2_staging/220kV母联断路器端子箱二次安装接线图(B066-500-0609)wm666.taobao.com,220kV母联断路器端子箱二次安装接线图(B066-500-0609)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1330,,datas/raw_json/_P2_staging/220kV母联断路器端子箱二次安装接线图(B066-500-0609)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV母联断路器端子箱二次安装接线图(B066-500-0609)wm666.taobao.com.png
_P2_staging/220kV电压二次接线图wm666.taobao.com,220kV电压二次接线图wm666.taobao.com,P2,_P2_staging,test,True,medium,taobao;wm666,,260,,datas/raw_json/_P2_staging/220kV电压二次接线图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV电压二次接线图wm666.taobao.com.png
_P2_staging/220kV电压图wm666.taobao.com,220kV电压图wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,256,,datas/raw_json/_P2_staging/220kV电压图wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV电压图wm666.taobao.com.png
_P2_staging/220kV线路PLP01-13SC保护屏端子排(B066-500-1717)wm666.taobao.com,220kV线路PLP01-13SC保护屏端子排(B066-500-1717)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1029,,datas/raw_json/_P2_staging/220kV线路PLP01-13SC保护屏端子排(B066-500-1717)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路PLP01-13SC保护屏端子排(B066-500-1717)wm666.taobao.com.png
_P2_staging/220kV线路PLP01-23S保护屏端子排(B066-500-1716)wm666.taobao.com,220kV线路PLP01-23S保护屏端子排(B066-500-1716)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1012,,datas/raw_json/_P2_staging/220kV线路PLP01-23S保护屏端子排(B066-500-1716)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路PLP01-23S保护屏端子排(B066-500-1716)wm666.taobao.com.png
_P2_staging/220kV线路PLP02-22保护屏端子排(B066-500-1715)wm666.taobao.com,220kV线路PLP02-22保护屏端子排(B066-500-1715)wm666.taobao.com,P2,_P2_staging,test,True,medium,taobao;wm666,,1906,,datas/raw_json/_P2_staging/220kV线路PLP02-22保护屏端子排(B066-500-1715)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路PLP02-22保护屏端子排(B066-500-1715)wm666.taobao.com.png
"_P2_staging/220kV线路保护,母线保护通讯口联系图(B066-500-1712)wm666.taobao.com","220kV线路保护,母线保护通讯口联系图(B066-500-1712)wm666.taobao.com",P2,_P2_staging,train,True,medium,taobao;wm666,,60,,"datas/raw_json/_P2_staging/220kV线路保护,母线保护通讯口联系图(B066-500-1712)wm666.taobao.com.json","datas/qa_and_png/P2_oda_output/220kV线路保护,母线保护通讯口联系图(B066-500-1712)wm666.taobao.com.png"
_P2_staging/220kV线路在电度表屏上的端子排(B066-500-1713)wm666.taobao.com,220kV线路在电度表屏上的端子排(B066-500-1713)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,107,,datas/raw_json/_P2_staging/220kV线路在电度表屏上的端子排(B066-500-1713)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路在电度表屏上的端子排(B066-500-1713)wm666.taobao.com.png
_P2_staging/220kV线路在监控柜上的端子排(B066-500-1714)wm666.taobao.com,220kV线路在监控柜上的端子排(B066-500-1714)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,868,,datas/raw_json/_P2_staging/220kV线路在监控柜上的端子排(B066-500-1714)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路在监控柜上的端子排(B066-500-1714)wm666.taobao.com.png
_P2_staging/220kV线路控制信号回路(一)(B066-500-1702)wm666.taobao.com,220kV线路控制信号回路(一)(B066-500-1702)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1436,,datas/raw_json/_P2_staging/220kV线路控制信号回路(一)(B066-500-1702)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路控制信号回路(一)(B066-500-1702)wm666.taobao.com.png
_P2_staging/220kV线路控制信号回路(二)(B066-500-1703)wm666.taobao.com,220kV线路控制信号回路(二)(B066-500-1703)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1446,,datas/raw_json/_P2_staging/220kV线路控制信号回路(二)(B066-500-1703)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路控制信号回路(二)(B066-500-1703)wm666.taobao.com.png
_P2_staging/220kV线路断路器操作机构接线图(B066-500-1802)wm666.taobao.com,220kV线路断路器操作机构接线图(B066-500-1802)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,730,,datas/raw_json/_P2_staging/220kV线路断路器操作机构接线图(B066-500-1802)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路断路器操作机构接线图(B066-500-1802)wm666.taobao.com.png
_P2_staging/220kV线路断路器操作机构箱端子排(B066-500-1803)wm666.taobao.com,220kV线路断路器操作机构箱端子排(B066-500-1803)wm666.taobao.com,P2,_P2_staging,val,True,medium,taobao;wm666,,1472,,datas/raw_json/_P2_staging/220kV线路断路器操作机构箱端子排(B066-500-1803)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路断路器操作机构箱端子排(B066-500-1803)wm666.taobao.com.png
_P2_staging/220kV线路断路器端子箱二次安装接线图(B066-500-1801)wm666.taobao.com,220kV线路断路器端子箱二次安装接线图(B066-500-1801)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,1749,,datas/raw_json/_P2_staging/220kV线路断路器端子箱二次安装接线图(B066-500-1801)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路断路器端子箱二次安装接线图(B066-500-1801)wm666.taobao.com.png
_P2_staging/220kV线路示意图及电流电压回路(B066-500-1701)wm666.taobao.com,220kV线路示意图及电流电压回路(B066-500-1701)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,613,,datas/raw_json/_P2_staging/220kV线路示意图及电流电压回路(B066-500-1701)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV线路示意图及电流电压回路(B066-500-1701)wm666.taobao.com.png
_P2_staging/220kV继电器室小母线布置图(B066-500-0105)wm666.taobao.com,220kV继电器室小母线布置图(B066-500-0105)wm666.taobao.com,P2,_P2_staging,test,True,medium,taobao;wm666,,401,,datas/raw_json/_P2_staging/220kV继电器室小母线布置图(B066-500-0105)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV继电器室小母线布置图(B066-500-0105)wm666.taobao.com.png
_P2_staging/220kV继电器室小母线布置图(B066-500-1105)wm666.taobao.com,220kV继电器室小母线布置图(B066-500-1105)wm666.taobao.com,P2,_P2_staging,test,True,medium,taobao;wm666,,412,,datas/raw_json/_P2_staging/220kV继电器室小母线布置图(B066-500-1105)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV继电器室小母线布置图(B066-500-1105)wm666.taobao.com.png
_P2_staging/220kV继电器室平面布置图(B066-500-0102)wm666.taobao.com,220kV继电器室平面布置图(B066-500-0102)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,475,,datas/raw_json/_P2_staging/220kV继电器室平面布置图(B066-500-0102)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV继电器室平面布置图(B066-500-0102)wm666.taobao.com.png
_P2_staging/220kV继电器室平面布置图(B066-500-1102)wm666.taobao.com,220kV继电器室平面布置图(B066-500-1102)wm666.taobao.com,P2,_P2_staging,train,True,medium,taobao;wm666,,477,,datas/raw_json/_P2_staging/220kV继电器室平面布置图(B066-500-1102)wm666.taobao.com.json,datas/qa_and_png/P2_oda_output/220kV继电器室平面布置图(B066-500-1102)wm666.taobao.com.png
