drawing_key,split,phase,raw_json_path,normalized_json_path,entity_count,bbox_entity_count,text_count,type_count_json,drawing_bbox
_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV变电站新建工程电气施工图纸（含初步设计说明书）wm666.taobao.com.normalized.json,19462,19356,3423,"{""ARC"": 735, ""ATTDEF"": 16, ""CIRCLE"": 712, ""DIMENSION"": 32, ""ELLIPSE"": 17, ""HATCH"": 34, ""INSERT"": 122, ""LINE"": 12822, ""LWPOLYLINE"": 1542, ""MTEXT"": 40, ""POINT"": 1, ""POLYLINE"": 4, ""SPLINE"": 2, ""TEXT"": 3383}","-10763.0903,-55.503,6540.6196,7979.7556"
_P2_staging/35kV变电站直流图纸,train,P2,datas/raw_json/_P2_staging/35kV变电站直流图纸.json,outputs/normalized_geometry/_P2_staging/35kV变电站直流图纸.normalized.json,25122,25111,2334,"{""ARC"": 411, ""CIRCLE"": 554, ""INSERT"": 3, ""LINE"": 21809, ""MTEXT"": 7, ""POINT"": 9, ""SOLID"": 2, ""TEXT"": 2327}","103.7618,-428.2264,1508.3934,628.6332"
_P2_staging/35kV变电站直流图纸wm666.taobao.com,test,P2,datas/raw_json/_P2_staging/35kV变电站直流图纸wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV变电站直流图纸wm666.taobao.com.normalized.json,25121,25110,2334,"{""ARC"": 411, ""CIRCLE"": 554, ""INSERT"": 2, ""LINE"": 21809, ""MTEXT"": 7, ""POINT"": 9, ""SOLID"": 2, ""TEXT"": 2327}","103.7618,-428.2264,1508.3934,628.6332"
_P2_staging/35kV变综自接入图,train,P2,datas/raw_json/_P2_staging/35kV变综自接入图.json,outputs/normalized_geometry/_P2_staging/35kV变综自接入图.normalized.json,21341,21025,8456,"{""ARC"": 14, ""CIRCLE"": 785, ""ELLIPSE"": 1, ""HATCH"": 298, ""INSERT"": 4, ""LINE"": 9248, ""LWPOLYLINE"": 2434, ""MTEXT"": 190, ""POINT"": 6, ""SOLID"": 8, ""SPLINE"": 3, ""TEXT"": 8350}","1813.8707,-2457.8168,8948.69,3155.5483"
_P2_staging/35kV备用电源电压互感器接线图(B066-500-2108)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV备用电源电压互感器接线图(B066-500-2108)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV备用电源电压互感器接线图(B066-500-2108)wm666.taobao.com.normalized.json,423,419,105,"{""ARC"": 8, ""CIRCLE"": 10, ""HATCH"": 4, ""INSERT"": 4, ""LINE"": 148, ""LWPOLYLINE"": 144, ""TEXT"": 105}","-20.0,-337.8763,381.6383,272.5952"
_P2_staging/35kV屋内配电装置接线图,train,P2,datas/raw_json/_P2_staging/35kV屋内配电装置接线图.json,outputs/normalized_geometry/_P2_staging/35kV屋内配电装置接线图.normalized.json,968,956,189,"{""CIRCLE"": 24, ""INSERT"": 6, ""LINE"": 336, ""LWPOLYLINE"": 400, ""SOLID"": 12, ""TEXT"": 190}","0.0,0.0,594.0,420.0"
_P2_staging/35kV并联电抗器二次接线安装图(B066-500-0801)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV并联电抗器二次接线安装图(B066-500-0801)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器二次接线安装图(B066-500-0801)wm666.taobao.com.normalized.json,1687,1555,643,"{""ARC"": 4, ""CIRCLE"": 56, ""INSERT"": 16, ""LINE"": 654, ""LWPOLYLINE"": 182, ""SOLID"": 132, ""TEXT"": 643}","-26.2512,-338.3584,559.0,386.942"
_P2_staging/35kV并联电抗器二次接线安装图(B066-500-2001)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV并联电抗器二次接线安装图(B066-500-2001)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器二次接线安装图(B066-500-2001)wm666.taobao.com.normalized.json,1953,1783,772,"{""CIRCLE"": 18, ""INSERT"": 25, ""LINE"": 788, ""LWPOLYLINE"": 180, ""SOLID"": 170, ""TEXT"": 772}","-26.2412,-375.0711,583.8804,384.6666"
_P2_staging/35kV并联电抗器在微机保护屏上的端子排(B066-500-1905)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV并联电抗器在微机保护屏上的端子排(B066-500-1905)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器在微机保护屏上的端子排(B066-500-1905)wm666.taobao.com.normalized.json,1053,965,512,"{""CIRCLE"": 64, ""HATCH"": 38, ""INSERT"": 2, ""LINE"": 355, ""LWPOLYLINE"": 32, ""SOLID"": 50, ""TEXT"": 512}","-24.4272,-336.2431,596.4999,276.6994"
_P2_staging/35kV并联电抗器在微机保护屏上的端子排(B066-500-2205)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV并联电抗器在微机保护屏上的端子排(B066-500-2205)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器在微机保护屏上的端子排(B066-500-2205)wm666.taobao.com.normalized.json,923,887,511,"{""CIRCLE"": 6, ""INSERT"": 34, ""LINE"": 316, ""LWPOLYLINE"": 20, ""SOLID"": 36, ""TEXT"": 511}","-25.0,-334.6574,586.4634,236.386"
_P2_staging/35kV并联电抗器在电度表屏上的端子排(B066-500-1906)wm666.taobao.com,val,P2,datas/raw_json/_P2_staging/35kV并联电抗器在电度表屏上的端子排(B066-500-1906)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器在电度表屏上的端子排(B066-500-1906)wm666.taobao.com.normalized.json,93,84,44,"{""INSERT"": 2, ""LINE"": 29, ""LWPOLYLINE"": 9, ""SOLID"": 9, ""TEXT"": 44}","-25.0614,-9.5977,369.6441,206.994"
_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com,val,P2,datas/raw_json/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-1904)wm666.taobao.com.normalized.json,314,287,179,"{""CIRCLE"": 4, ""INSERT"": 1, ""LINE"": 92, ""LWPOLYLINE"": 11, ""SOLID"": 27, ""TEXT"": 179}","15.4075,-2.8085,373.2351,230.7946"
_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-2204)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-2204)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器在监控柜上的端子排(B066-500-2204)wm666.taobao.com.normalized.json,392,359,218,"{""CIRCLE"": 3, ""HATCH"": 3, ""INSERT"": 1, ""LINE"": 128, ""LWPOLYLINE"": 9, ""SOLID"": 30, ""TEXT"": 218}","-25.0,-10.0,373.7873,233.8207"
_P2_staging/35kV并联电抗器控制信号回路(B066-500-1902)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV并联电抗器控制信号回路(B066-500-1902)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器控制信号回路(B066-500-1902)wm666.taobao.com.normalized.json,1080,1076,426,"{""CIRCLE"": 42, ""HATCH"": 4, ""INSERT"": 2, ""LINE"": 462, ""LWPOLYLINE"": 144, ""TEXT"": 426}","-0.2022,-332.6789,864.8749,365.9733"
_P2_staging/35kV并联电抗器控制信号回路(B066-500-2202)wm666.taobao.com,val,P2,datas/raw_json/_P2_staging/35kV并联电抗器控制信号回路(B066-500-2202)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器控制信号回路(B066-500-2202)wm666.taobao.com.normalized.json,1091,1071,444,"{""CIRCLE"": 44, ""HATCH"": 20, ""INSERT"": 11, ""LINE"": 456, ""LWPOLYLINE"": 116, ""TEXT"": 444}","-25.0,-330.9921,861.4016,374.3631"
_P2_staging/35kV并联电抗器电流电压回路(B066-500-1901)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV并联电抗器电流电压回路(B066-500-1901)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器电流电压回路(B066-500-1901)wm666.taobao.com.normalized.json,550,540,184,"{""CIRCLE"": 34, ""HATCH"": 10, ""INSERT"": 22, ""LINE"": 182, ""LWPOLYLINE"": 118, ""TEXT"": 184}","-24.9986,-322.9525,580.3574,256.9901"
_P2_staging/35kV并联电抗器电流电压回路(B066-500-2201)wm666.taobao.com,test,P2,datas/raw_json/_P2_staging/35kV并联电抗器电流电压回路(B066-500-2201)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV并联电抗器电流电压回路(B066-500-2201)wm666.taobao.com.normalized.json,214,209,66,"{""CIRCLE"": 13, ""HATCH"": 5, ""INSERT"": 5, ""LINE"": 87, ""LWPOLYLINE"": 38, ""TEXT"": 66}","-25.0,-10.0,374.3357,254.475"
_P2_staging/35kV母线电压互感器二次接线安装图(B066-500-0802)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV母线电压互感器二次接线安装图(B066-500-0802)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV母线电压互感器二次接线安装图(B066-500-0802)wm666.taobao.com.normalized.json,2047,1939,767,"{""ARC"": 16, ""CIRCLE"": 74, ""INSERT"": 46, ""LINE"": 786, ""LWPOLYLINE"": 250, ""SOLID"": 108, ""TEXT"": 767}","-25.1651,-332.5331,564.517,393.6387"
_P2_staging/35kV母线电压互感器二次接线安装图(B066-500-2002)wm666.taobao.com,val,P2,datas/raw_json/_P2_staging/35kV母线电压互感器二次接线安装图(B066-500-2002)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV母线电压互感器二次接线安装图(B066-500-2002)wm666.taobao.com.normalized.json,2050,1904,788,"{""CIRCLE"": 64, ""HATCH"": 12, ""INSERT"": 10, ""LINE"": 768, ""LWPOLYLINE"": 274, ""SOLID"": 134, ""TEXT"": 788}","-25.0,-330.5091,696.0819,392.0267"
_P2_staging/35kV母线电压互感器在监控柜上的端子排(B066-500-1907)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV母线电压互感器在监控柜上的端子排(B066-500-1907)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV母线电压互感器在监控柜上的端子排(B066-500-1907)wm666.taobao.com.normalized.json,922,872,513,"{""CIRCLE"": 20, ""INSERT"": 2, ""LINE"": 307, ""LWPOLYLINE"": 30, ""SOLID"": 50, ""TEXT"": 513}","-26.3529,-343.7292,596.4999,276.6994"
_P2_staging/35kV母线电压互感器在监控柜上的端子排(B066-500-2206)wm666.taobao.com,val,P2,datas/raw_json/_P2_staging/35kV母线电压互感器在监控柜上的端子排(B066-500-2206)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV母线电压互感器在监控柜上的端子排(B066-500-2206)wm666.taobao.com.normalized.json,334,308,178,"{""CIRCLE"": 3, ""HATCH"": 3, ""INSERT"": 6, ""LINE"": 112, ""LWPOLYLINE"": 9, ""SOLID"": 23, ""TEXT"": 178}","-25.0,-10.0,375.62,215.9908"
_P2_staging/35kV母线电压互感器接线图(B066-500-1903)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV母线电压互感器接线图(B066-500-1903)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV母线电压互感器接线图(B066-500-1903)wm666.taobao.com.normalized.json,1306,1294,377,"{""ARC"": 24, ""CIRCLE"": 68, ""HATCH"": 12, ""INSERT"": 15, ""LINE"": 502, ""LWPOLYLINE"": 308, ""TEXT"": 377}","-28.9277,-351.8044,843.9775,376.5254"
_P2_staging/35kV母线电压互感器接线图(B066-500-2203)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV母线电压互感器接线图(B066-500-2203)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV母线电压互感器接线图(B066-500-2203)wm666.taobao.com.normalized.json,1333,1317,404,"{""ARC"": 24, ""CIRCLE"": 70, ""HATCH"": 16, ""INSERT"": 23, ""LINE"": 510, ""LWPOLYLINE"": 286, ""TEXT"": 404}","-27.6491,-345.4623,847.0703,374.3818"
_P2_staging/35kV电压二次接线图wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV电压二次接线图wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV电压二次接线图wm666.taobao.com.normalized.json,319,308,86,"{""ARC"": 32, ""CIRCLE"": 18, ""HATCH"": 11, ""LINE"": 161, ""LWPOLYLINE"": 9, ""TEXT"": 88}","0.0,0.0,800.0,500.0"
_P2_staging/35kV电压图wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV电压图wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV电压图wm666.taobao.com.normalized.json,318,306,84,"{""ARC"": 32, ""CIRCLE"": 18, ""HATCH"": 11, ""LINE"": 161, ""LWPOLYLINE"": 9, ""POINT"": 1, ""TEXT"": 86}","0.0,0.0,800.0,500.0"
_P2_staging/35kV线路保护屏面板图,train,P2,datas/raw_json/_P2_staging/35kV线路保护屏面板图.json,outputs/normalized_geometry/_P2_staging/35kV线路保护屏面板图.normalized.json,758,714,343,"{""CIRCLE"": 2, ""DIMENSION"": 40, ""ELLIPSE"": 2, ""HATCH"": 2, ""LINE"": 356, ""LWPOLYLINE"": 12, ""MTEXT"": 4, ""TEXT"": 340}","-127.1706,-207.7779,292.8294,89.2221"
_P2_staging/35kV线路保护屏面板图wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV线路保护屏面板图wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV线路保护屏面板图wm666.taobao.com.normalized.json,758,714,343,"{""CIRCLE"": 2, ""DIMENSION"": 40, ""ELLIPSE"": 2, ""HATCH"": 2, ""LINE"": 356, ""LWPOLYLINE"": 12, ""MTEXT"": 4, ""TEXT"": 340}","-127.1706,-207.7779,292.8294,89.2221"
_P2_staging/35kV线路平断面图,train,P2,datas/raw_json/_P2_staging/35kV线路平断面图.json,outputs/normalized_geometry/_P2_staging/35kV线路平断面图.normalized.json,1152,1151,121,"{""INSERT"": 21, ""LINE"": 972, ""LWPOLYLINE"": 37, ""SPLINE"": 1, ""TEXT"": 121}","-55.0,-70.0,539.0,350.0"
_P2_staging/35kV线路控制屏（屏面布置图）,train,P2,datas/raw_json/_P2_staging/35kV线路控制屏（屏面布置图）.json,outputs/normalized_geometry/_P2_staging/35kV线路控制屏（屏面布置图）.normalized.json,835,779,314,"{""CIRCLE"": 22, ""DIMENSION"": 24, ""HATCH"": 8, ""LINE"": 434, ""LWPOLYLINE"": 8, ""MTEXT"": 7, ""POINT"": 16, ""SOLID"": 8, ""TEXT"": 308}","-127.1706,-207.7779,292.8294,89.2221"
_P2_staging/35kV线路控制屏（屏面布置图）wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV线路控制屏（屏面布置图）wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV线路控制屏（屏面布置图）wm666.taobao.com.normalized.json,835,779,314,"{""CIRCLE"": 22, ""DIMENSION"": 24, ""HATCH"": 8, ""LINE"": 434, ""LWPOLYLINE"": 8, ""MTEXT"": 7, ""POINT"": 16, ""SOLID"": 8, ""TEXT"": 308}","-127.1706,-207.7779,292.8294,89.2221"
_P2_staging/35kV负荷隔离开关机构箱控制原理图,train,P2,datas/raw_json/_P2_staging/35kV负荷隔离开关机构箱控制原理图.json,outputs/normalized_geometry/_P2_staging/35kV负荷隔离开关机构箱控制原理图.normalized.json,215,215,66,"{""CIRCLE"": 6, ""INSERT"": 26, ""LINE"": 106, ""LWPOLYLINE"": 3, ""MTEXT"": 72, ""TEXT"": 2}","-282.1866,-357.6348,319.2558,233.0726"
_P2_staging/35kV送电线路工程电气施工图纸wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV送电线路工程电气施工图纸wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV送电线路工程电气施工图纸wm666.taobao.com.normalized.json,16806,16147,2995,"{""ARC"": 598, ""CIRCLE"": 313, ""DIMENSION"": 44, ""ELLIPSE"": 2, ""HATCH"": 154, ""INSERT"": 220, ""LEADER"": 61, ""LINE"": 9692, ""LWPOLYLINE"": 2315, ""MTEXT"": 257, ""POINT"": 101, ""SOLID"": 289, ""SPLINE"": 8, ""TEXT"": 2752}","639.0818,-909.2291,7590.0078,1407.6703"
_P2_staging/35kV配电一次图,train,P2,datas/raw_json/_P2_staging/35kV配电一次图.json,outputs/normalized_geometry/_P2_staging/35kV配电一次图.normalized.json,2425,2425,1301,"{""CIRCLE"": 94, ""INSERT"": 2, ""LINE"": 910, ""LWPOLYLINE"": 4, ""TEXT"": 1415}","-79233.5075,-106867.4671,3573.9075,1758.8413"
_P2_staging/35kV配电装置交流电流网络图(B066-500-0804)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV配电装置交流电流网络图(B066-500-0804)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV配电装置交流电流网络图(B066-500-0804)wm666.taobao.com.normalized.json,655,655,89,"{""INSERT"": 26, ""LINE"": 276, ""LWPOLYLINE"": 264, ""TEXT"": 89}","-25.5278,-328.9465,585.1693,233.6715"
_P2_staging/35kV配电装置交流电源网络图(B066-500-2003)wm666.taobao.com,val,P2,datas/raw_json/_P2_staging/35kV配电装置交流电源网络图(B066-500-2003)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV配电装置交流电源网络图(B066-500-2003)wm666.taobao.com.normalized.json,564,564,92,"{""INSERT"": 2, ""LINE"": 236, ""LWPOLYLINE"": 234, ""TEXT"": 92}","-26.9089,-343.3672,584.0819,257.1361"
_P2_staging/35kV配电装置电缆敷设图(B066-500-1003)wm666.taobao.com,train,P2,datas/raw_json/_P2_staging/35kV配电装置电缆敷设图(B066-500-1003)wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kV配电装置电缆敷设图(B066-500-1003)wm666.taobao.com.normalized.json,1724,1724,572,"{""ARC"": 12, ""CIRCLE"": 178, ""INSERT"": 2, ""LINE"": 614, ""LWPOLYLINE"": 346, ""TEXT"": 572}","-0.0,-337.0825,617.3834,283.4353"
_P2_staging/35kV高压开关柜方案组合,train,P2,datas/raw_json/_P2_staging/35kV高压开关柜方案组合.json,outputs/normalized_geometry/_P2_staging/35kV高压开关柜方案组合.normalized.json,3992,3992,216,"{""CIRCLE"": 447, ""INSERT"": 16, ""LINE"": 2707, ""LWPOLYLINE"": 606, ""TEXT"": 216}","73.2796,43638.8545,119507.0003,93179.9754"
_P2_staging/35kv变电所,train,P2,datas/raw_json/_P2_staging/35kv变电所.json,outputs/normalized_geometry/_P2_staging/35kv变电所.normalized.json,744,725,197,"{""ARC"": 24, ""CIRCLE"": 49, ""HATCH"": 19, ""INSERT"": 39, ""LINE"": 261, ""LWPOLYLINE"": 154, ""MTEXT"": 197, ""TEXT"": 1}","-1.9785,-4.8489,418.0215,292.1511"
_P2_staging/35kv变电所通用图集14.1.1,test,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.1.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.1.normalized.json,831,828,6,"{""CIRCLE"": 101, ""HATCH"": 3, ""LINE"": 717, ""MTEXT"": 8, ""TEXT"": 2}","-7.1934,-102.8088,259.8842,97.1912"
_P2_staging/35kv变电所通用图集14.1.10,val,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.10.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.10.normalized.json,733,621,171,"{""CIRCLE"": 8, ""DIMENSION"": 18, ""INSERT"": 56, ""LINE"": 381, ""MTEXT"": 173, ""POINT"": 94, ""TEXT"": 3}","170.0492,87.4026,437.1268,291.4009"
_P2_staging/35kv变电所通用图集14.1.11,train,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.11.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.11.normalized.json,1567,1348,485,"{""ARC"": 17, ""CIRCLE"": 3, ""DIMENSION"": 30, ""HATCH"": 6, ""INSERT"": 115, ""LINE"": 725, ""MTEXT"": 451, ""POINT"": 183, ""TEXT"": 37}","77.7603,-37.332,924.4345,162.668"
_P2_staging/35kv变电所通用图集14.1.12,train,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.12.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.12.normalized.json,410,350,112,"{""ARC"": 18, ""CIRCLE"": 13, ""DIMENSION"": 13, ""INSERT"": 22, ""LINE"": 181, ""MTEXT"": 108, ""POINT"": 47, ""TEXT"": 8}","-35.6995,62.9816,231.3781,262.9816"
_P2_staging/35kv变电所通用图集14.1.13,train,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.13.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.13.normalized.json,354,313,20,"{""DIMENSION"": 19, ""HATCH"": 4, ""INSERT"": 16, ""LINE"": 271, ""LWPOLYLINE"": 4, ""MTEXT"": 20, ""POINT"": 18, ""TEXT"": 2}","94.3395,37.9563,361.4172,237.9563"
_P2_staging/35kv变电所通用图集14.1.14,train,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.14.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.14.normalized.json,179,144,26,"{""ARC"": 1, ""DIMENSION"": 9, ""HATCH"": 2, ""INSERT"": 16, ""LINE"": 96, ""MTEXT"": 27, ""POINT"": 24, ""TEXT"": 4}","122.1429,27.9006,389.2206,227.9006"
_P2_staging/35kv变电所通用图集14.1.16,train,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.16.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.16.normalized.json,1268,1133,232,"{""ARC"": 42, ""CIRCLE"": 37, ""DIMENSION"": 39, ""INSERT"": 64, ""LINE"": 756, ""MTEXT"": 228, ""POINT"": 96, ""TEXT"": 6}","77.7603,24.5438,618.0201,224.5438"
_P2_staging/35kv变电所通用图集14.1.2,train,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.2.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.2.normalized.json,965,923,15,"{""ARC"": 29, ""CIRCLE"": 212, ""DIMENSION"": 36, ""ELLIPSE"": 6, ""LINE"": 634, ""LWPOLYLINE"": 31, ""MTEXT"": 15, ""TEXT"": 2}","145.9197,52.8735,412.9974,252.8735"
_P2_staging/35kv变电所通用图集14.1.3,train,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.3.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.3.normalized.json,346,327,51,"{""ARC"": 10, ""CIRCLE"": 5, ""DIMENSION"": 10, ""HATCH"": 1, ""INSERT"": 16, ""LEADER"": 8, ""LINE"": 240, ""LWPOLYLINE"": 4, ""MTEXT"": 20, ""TEXT"": 32}","-179.7022,-76.4451,691.8551,977.8126"
_P2_staging/35kv变电所通用图集14.1.4,train,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.4.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.4.normalized.json,515,485,82,"{""ARC"": 18, ""CIRCLE"": 19, ""DIMENSION"": 21, ""HATCH"": 8, ""INSERT"": 16, ""LINE"": 332, ""LWPOLYLINE"": 16, ""MTEXT"": 33, ""SPLINE"": 1, ""TEXT"": 51}","-116.023,-644.4322,660.0921,261.2351"
_P2_staging/35kv变电所通用图集14.1.5,val,P2,datas/raw_json/_P2_staging/35kv变电所通用图集14.1.5.json,outputs/normalized_geometry/_P2_staging/35kv变电所通用图集14.1.5.normalized.json,274,250,53,"{""ARC"": 17, ""CIRCLE"": 11, ""DIMENSION"": 10, ""HATCH"": 4, ""INSERT"": 15, ""LEADER"": 8, ""LINE"": 147, ""LWPOLYLINE"": 5, ""MTEXT"": 24, ""POINT"": 2, ""TEXT"": 31}","-21.2344,7.4875,532.8416,704.0331"
_P2_staging/35kv变电站一次系统图,train,P2,datas/raw_json/_P2_staging/35kv变电站一次系统图.json,outputs/normalized_geometry/_P2_staging/35kv变电站一次系统图.normalized.json,619,619,76,"{""CIRCLE"": 148, ""LINE"": 355, ""LWPOLYLINE"": 40, ""MTEXT"": 76}","177.9403,73.382,3240.6048,1686.8373"
_P2_staging/35kv所用变301（312）原理,train,P2,datas/raw_json/_P2_staging/35kv所用变301（312）原理.json,outputs/normalized_geometry/_P2_staging/35kv所用变301（312）原理.normalized.json,383,382,115,"{""ARC"": 4, ""CIRCLE"": 19, ""HATCH"": 1, ""INSERT"": 8, ""LINE"": 121, ""LWPOLYLINE"": 37, ""MTEXT"": 5, ""TEXT"": 188}","-769.699,4.7122,162.1063,1498.16"
_P2_staging/35kv母互302（311）原理,train,P2,datas/raw_json/_P2_staging/35kv母互302（311）原理.json,outputs/normalized_geometry/_P2_staging/35kv母互302（311）原理.normalized.json,354,351,107,"{""ARC"": 4, ""CIRCLE"": 11, ""HATCH"": 1, ""INSERT"": 3, ""LINE"": 99, ""LWPOLYLINE"": 52, ""MTEXT"": 27, ""POINT"": 2, ""TEXT"": 155}","-769.699,4.7122,162.1063,1498.16"
_P2_staging/35kv母联306原理,train,P2,datas/raw_json/_P2_staging/35kv母联306原理.json,outputs/normalized_geometry/_P2_staging/35kv母联306原理.normalized.json,2850,2785,474,"{""ARC"": 49, ""CIRCLE"": 136, ""HATCH"": 65, ""INSERT"": 5, ""LINE"": 1877, ""LWPOLYLINE"": 164, ""MTEXT"": 4, ""TEXT"": 550}","-811.6004,4.7122,221.1857,1498.16"
_P2_staging/35kv母联隔离307原理,test,P2,datas/raw_json/_P2_staging/35kv母联隔离307原理.json,outputs/normalized_geometry/_P2_staging/35kv母联隔离307原理.normalized.json,313,312,75,"{""ARC"": 8, ""CIRCLE"": 6, ""INSERT"": 5, ""LINE"": 122, ""LWPOLYLINE"": 21, ""MTEXT"": 3, ""SOLID"": 1, ""TEXT"": 147}","-769.699,4.7122,162.1063,1498.16"
_P2_staging/35kv江鑫变电站－接地平面布置图,train,P2,datas/raw_json/_P2_staging/35kv江鑫变电站－接地平面布置图.json,outputs/normalized_geometry/_P2_staging/35kv江鑫变电站－接地平面布置图.normalized.json,1364,1267,142,"{""ARC"": 19, ""CIRCLE"": 149, ""HATCH"": 97, ""LINE"": 947, ""LWPOLYLINE"": 8, ""TEXT"": 144}","-60578.4979,28178.1851,104853.2503,164592.547"
_P2_staging/35kv江鑫变电站－接地平面布置图wm666.taobao.com,test,P2,datas/raw_json/_P2_staging/35kv江鑫变电站－接地平面布置图wm666.taobao.com.json,outputs/normalized_geometry/_P2_staging/35kv江鑫变电站－接地平面布置图wm666.taobao.com.normalized.json,1364,1267,142,"{""ARC"": 19, ""CIRCLE"": 149, ""HATCH"": 97, ""LINE"": 947, ""LWPOLYLINE"": 8, ""TEXT"": 144}","-60578.4979,28178.1851,104853.2503,164592.547"
_P2_staging/35kv江鑫进线断面图,test,P2,datas/raw_json/_P2_staging/35kv江鑫进线断面图.json,outputs/normalized_geometry/_P2_staging/35kv江鑫进线断面图.normalized.json,628,628,221,"{""ARC"": 13, ""CIRCLE"": 16, ""LINE"": 368, ""LWPOLYLINE"": 7, ""TEXT"": 224}","-26442.3061,-40768.3202,68714.8212,44217.0471"
